SEQN,OCQ130,OCQ150,OCQ160,OCQ180,OCQ210,OCD230,OCD240,OCQ260,OCD270,OCQ280,OCQ290G,OCQ290Q,OCQ300,OCQ310A,OCQ310B,OCQ310C,OCQ330A,OCQ330B,OCQ330C,OCQ330D,OCQ330E,OCQ340,OCQ350,OCQ360,OCQ380,OCQ390G,OCD390,OCD395,OCQ420,OCQ430,OCQ440,OCQ450,OCQ470G,OCD470,OCD480,RIAGENDR
2508.0,,1.0,,40.0,,20.0,14.0,1.0,48.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,1.0,16.0,120.0,,,,,,,,Female
2510.0,,1.0,,40.0,,30.0,16.0,2.0,9.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,1.0,24.0,33.0,,,,,,,,Female
2512.0,,1.0,,40.0,,34.0,23.0,1.0,276.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,,,,,,2.0,,,,2.0,,,,,,,,,,Male
2514.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  Female
2517.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,,,,,,,,,,F
2518.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
2519.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male 
2520.0,,1.0,,30.0,1.0,7.0,34.0,1.0,60.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Female 
2522.0,,1.0,,20.0,2.0,29.0,10.0,5.0,12.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,1.0,33.0,24.0,,,,,,,,Male
2524.0,,1.0,,42.0,,5.0,40.0,1.0,36.0,1.0,2.0,,2.0,,,,,,,,,1.0,2.0,,,1.0,98.0,204.0,,1.0,9.0,1.0,,,,Female
2525.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, F
2527.0,,1.0,,48.0,,8.0,16.0,1.0,30.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Female
2528.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,25.0,648.0,1.0,1.0,10.0,2.0,,,,Male
2529.0,,1.0,,79.0,,31.0,40.0,1.0,8.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,,,,,1.0,1.0,8.0,,1.0,35.0,240.0,,2.0,,,,,,Male
2530.0,,1.0,,40.0,,19.0,3.0,1.0,120.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Female
2531.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,28.0,384.0,1.0,1.0,8.0,1.0,,,,M
2532.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,98.0,9.0,2.0,,,,,,,Male
2535.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
2536.0,,1.0,,8.0,1.0,31.0,23.0,1.0,12.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,F
2539.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
2542.0,,1.0,,40.0,,27.0,20.0,1.0,24.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Male
2544.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,98.0,24.0,2.0,,,,,,,Female
2546.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,24.0,468.0,1.0,1.0,1.0,2.0,,,,Female
2548.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,14.0,240.0,2.0,,,,,,,Female
2550.0,,1.0,,45.0,,9.0,16.0,1.0,48.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,M
2551.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,22.0,360.0,1.0,2.0,,,,,,Female
2552.0,,1.0,,45.0,,41.0,24.0,1.0,30.0,2.0,1.0,2.0,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Female
2553.0,,1.0,,63.0,,25.0,28.0,1.0,144.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,1.0,2.0,,,1.0,34.0,36.0,,1.0,9.0,1.0,,,,M
2555.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
2556.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,,,,,,,,,Female
2557.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,25.0,540.0,2.0,,,,,,,M 
2558.0,,2.0,2.0,,2.0,27.0,20.0,1.0,12.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Male
2560.0,,1.0,,38.0,,40.0,1.0,4.0,84.0,1.0,2.0,,2.0,,,,,,,,,1.0,2.0,,,1.0,5.0,300.0,,2.0,,,4.0,,,Male
2561.0,,1.0,,22.0,2.0,27.0,21.0,1.0,12.0,2.0,2.0,,2.0,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,Male
2564.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
2565.0,,1.0,,20.0,2.0,40.0,30.0,3.0,18.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Male
2566.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,11.0,12.0,2.0,,,,4.0,,,Male
2567.0,,1.0,,28.0,2.0,36.0,24.0,1.0,2.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Male
2568.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male 
2569.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,11.0,96.0,2.0,,,,,,,Female
2570.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,Male
2571.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,21.0,720.0,9.0,,,,,,,Female
2572.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,34.0,0.0,2.0,,,,,,,Female
2574.0,,2.0,2.0,,2.0,40.0,5.0,4.0,96.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Female
2575.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,30.0,96.0,2.0,,,,,,, Male
2577.0,,1.0,,20.0,2.0,27.0,19.0,1.0,3.0,2.0,1.0,4.0,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Female 
2578.0,,1.0,,62.0,,5.0,31.0,1.0,39.0,1.0,2.0,,1.0,2.0,1.0,1.0,1.0,,,,,1.0,1.0,8.0,,2.0,,,,,,,,,,M
2579.0,,1.0,,40.0,,2.0,27.0,1.0,48.0,2.0,2.0,,1.0,2.0,1.0,1.0,,2.0,,,,2.0,,,,1.0,28.0,264.0,,,,,,,,Male
2580.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
2581.0,,1.0,,30.0,1.0,38.0,22.0,99.0,24.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,2.0,,,,1.0,22.0,60.0,,,,,,,,Female
2583.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,,,,,,,,,,Female
2584.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
2585.0,,1.0,,35.0,,25.0,11.0,1.0,3.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,M
2586.0,,1.0,,24.0,1.0,18.0,13.0,1.0,24.0,1.0,2.0,,2.0,,,,,,,,,1.0,2.0,,,2.0,,,,,,,,,,Male
2587.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2588.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,24.0,72.0,2.0,,,,,,,Female
2589.0,,1.0,,45.0,,27.0,20.0,1.0,24.0,2.0,1.0,1.0,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Male
2590.0,,1.0,,44.0,,30.0,16.0,1.0,24.0,1.0,2.0,,2.0,,,,,,,,,1.0,2.0,,,2.0,,,,,,,4.0,,,Female
2591.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,,,,,,,,,Female
2593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2596.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,28.0,240.0,2.0,,,,,,,M
2597.0,,,,62.0,,30.0,,,120.0,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,
2598.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,98.0,132.0,2.0,,,,,,,Female
2599.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,26.0,168.0,2.0,,,,,,,F
2601.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,38.0,144.0,1.0,2.0,,,,,,M
2602.0,,1.0,,105.0,,21.0,30.0,5.0,180.0,2.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,,,,,2.0,,,,2.0,,,,,,,,,,Male
2603.0,21.0,1.0,,30.0,1.0,28.0,13.0,1.0,3.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,1.0,12.0,48.0,,,,,,,,Female
2605.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,11.0,276.0,2.0,,,,,,,Female
2608.0,,1.0,,38.0,,31.0,23.0,1.0,192.0,2.0,2.0,,1.0,2.0,2.0,1.0,1.0,,,,,2.0,,,,2.0,,,,,,,,,,Female
2609.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,10.0,3.0,2.0,,,,,,,Female
2611.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,Male
2612.0,,1.0,,40.0,,42.0,6.0,1.0,3.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Male
2613.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,4.0,108.0,2.0,,,,,,,Female
2614.0,,1.0,,40.0,,34.0,29.0,1.0,5.0,1.0,2.0,,1.0,2.0,2.0,1.0,1.0,,,,,2.0,,,,2.0,,,,,,,,,,Male
2615.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,33.0,228.0,1.0,1.0,8.0,1.0,,,,Male
2616.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,11.0,7.0,2.0,,,,,,,M
2617.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,38.0,132.0,2.0,,,,,,,F
2620.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,36.0,480.0,1.0,1.0,4.0,2.0,,,,Male  
2621.0,,1.0,,55.0,,42.0,3.0,1.0,18.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Male
2623.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F
2624.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F 
2625.0,,1.0,,50.0,,38.0,8.0,1.0,180.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Female
2628.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
2630.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,21.0,192.0,1.0,1.0,10.0,2.0,,,,Male
2631.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,Male
2633.0,,1.0,,48.0,,1.0,26.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,2.0,,,,1.0,26.0,168.0,,,,,,,,Male
2634.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,,,,,,,,,,Female
2635.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,38.0,4.0,2.0,,,,,,,Male
2636.0,,1.0,,30.0,2.0,4.0,36.0,1.0,36.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,,,,,5.0,2.0,,,,1.0,30.0,72.0,,,,,,,,Male
2638.0,,1.0,,60.0,,9.0,2.0,1.0,108.0,1.0,2.0,,2.0,,,,,,,,,1.0,2.0,,,2.0,,,,,,,,,,Male
2641.0,,1.0,,38.0,,27.0,14.0,1.0,16.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,1.0,1.0,72.0,,,,,4.0,,,Female
2642.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
2643.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,36.0,216.0,2.0,,,,,,,F 
2644.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,11.0,132.0,2.0,,,,4.0,,,F
2645.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,11.0,240.0,2.0,,,,,,,M
2646.0,,1.0,,30.0,2.0,35.0,11.0,1.0,4.0,9.0,2.0,,1.0,2.0,2.0,1.0,1.0,,,,,2.0,,,,2.0,,,,,,,,,,Male
2647.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
2650.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,,,,,,,,, F
2652.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
2653.0,,1.0,,60.0,,42.0,13.0,1.0,108.0,2.0,1.0,1.0,2.0,,,,,,,,,2.0,,,,1.0,14.0,120.0,,,,,1.0,11.0,28.0, Female
2654.0,,2.0,2.0,,1.0,43.0,18.0,4.0,96.0,1.0,2.0,,1.0,2.0,2.0,2.0,,,,,,2.0,,,,2.0,,,,,,,,,,Female
2655.0,,1.0,,70.0,,17.0,35.0,1.0,204.0,2.0,1.0,1.0,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Male
2657.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M 
2658.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,34.0,300.0,2.0,,,,,,,F
2659.0,,1.0,,36.0,,10.0,34.0,1.0,18.0,1.0,1.0,2.0,2.0,,,,,,,,,2.0,,,,1.0,1.0,24.0,,,,,4.0,,,Female
2660.0,,1.0,,40.0,,44.0,1.0,3.0,120.0,1.0,2.0,,2.0,,,,,,,,,1.0,2.0,,,2.0,,,,,,,,,,Male
2661.0,,1.0,,30.0,1.0,27.0,21.0,1.0,7.0,2.0,1.0,9.0,2.0,,,,,,,,,1.0,1.0,6.0,,1.0,9.0,108.0,,2.0,,,,,,Male
2662.0,,1.0,,50.0,,36.0,1.0,1.0,108.0,1.0,1.0,1.0,2.0,,,,,,,,,1.0,2.0,,,2.0,,,,,,,4.0,,,Male
2663.0,,1.0,,50.0,,28.0,29.0,1.0,96.0,1.0,1.0,1.0,2.0,,,,,,,,,1.0,2.0,,,2.0,,,,,,,,,,M
2666.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,360.0,2.0,,,,,,,
2667.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,24.0,48.0,2.0,,,,4.0,,,Female
2668.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,12.0,12.0,2.0,,,,,,,Female
2669.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,15.0,48.0,1.0,1.0,7.0,1.0,1.0,34.0,21.0,Male
2671.0,,1.0,,46.0,,16.0,31.0,1.0,96.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,5.0,1.0,1.0,1.0,,1.0,31.0,132.0,,1.0,1.0,2.0,,,,Male 
2672.0,,1.0,,80.0,,13.0,33.0,1.0,18.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,,2.0,,,,3.0,,36.0,,,,,4.0,,,Male
2673.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,32.0,516.0,1.0,1.0,8.0,2.0,,,,F
2674.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,Female
2675.0,,1.0,,45.0,,21.0,31.0,1.0,216.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,4.0,,1.0,1.0,7.0,,2.0,,,,,,,,,,Male
2677.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
2678.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,,,,,,,,,,F  
2679.0,,1.0,,55.0,,5.0,34.0,1.0,204.0,1.0,2.0,,1.0,2.0,1.0,2.0,,,,,,1.0,1.0,8.0,,2.0,,,,,,,,,,F
2680.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,15.0,48.0,2.0,,,,,,,Male
2681.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male 
2682.0,,1.0,,40.0,,14.0,33.0,1.0,240.0,1.0,2.0,,1.0,2.0,2.0,1.0,1.0,,,,,2.0,,,,2.0,,,,,,,,,,Female
2683.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
2684.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,34.0,72.0,2.0,,,,,,,Female
2685.0,,1.0,,60.0,,31.0,23.0,5.0,60.0,2.0,2.0,,1.0,2.0,2.0,1.0,1.0,,,,,1.0,2.0,,,2.0,,,,,,,,,,M
2686.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,16.0,240.0,9.0,,,,,,,Female
2687.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,33.0,600.0,1.0,1.0,8.0,2.0,,,,Male
2688.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,Female
2689.0,,1.0,,25.0,2.0,27.0,20.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,4.0,,2.0,,,,1.0,20.0,6.0,,,,,,,,Male
2690.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
2692.0,,1.0,,25.0,1.0,7.0,32.0,1.0,156.0,1.0,2.0,,2.0,,,,,,,,,1.0,1.0,8.0,,2.0,,,,,,,,,,Female
2693.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
2694.0,,1.0,,40.0,,28.0,31.0,1.0,2.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Male
2695.0,,1.0,,22.0,2.0,27.0,20.0,1.0,4.0,2.0,1.0,2.0,2.0,,,,,,,,,2.0,,,,1.0,26.0,9.0,,,,,4.0,,,M
2696.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,180.0,2.0,,,,,,,  Female
2697.0,,2.0,2.0,,1.0,35.0,9.0,5.0,72.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,1.0,11.0,240.0,,,,,4.0,,, Female  
2699.0,,1.0,,40.0,,5.0,40.0,1.0,6.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,1.0,15.0,120.0,,,,,,,,Female
2700.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,12.0,180.0,1.0,2.0,,,,,,Female
2701.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,504.0,1.0,1.0,8.0,2.0,,,,Male 
2702.0,,1.0,,40.0,,41.0,23.0,1.0,120.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,1.0,7.0,300.0,,,,,,,,M
2703.0,,1.0,,48.0,,4.0,30.0,1.0,6.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,  M
2704.0,,1.0,,24.0,2.0,27.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,4.0,,,Female 
2705.0,,1.0,,40.0,,42.0,16.0,1.0,3.0,1.0,2.0,,2.0,,,,,,,,,1.0,2.0,,,1.0,1.0,120.0,,1.0,9.0,1.0,,,,Male 
2708.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female 
2709.0,,1.0,,60.0,,14.0,29.0,1.0,24.0,1.0,2.0,,2.0,,,,,,,,,1.0,2.0,,,1.0,36.0,240.0,,1.0,12.0,1.0,,,,Male
2710.0,,1.0,,40.0,,30.0,13.0,1.0,3.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,1.0,40.0,60.0,,,,,,,,Male
2711.0,,1.0,,40.0,,1.0,16.0,5.0,480.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,F
2712.0,,1.0,,84.0,,5.0,20.0,1.0,60.0,1.0,2.0,,1.0,2.0,1.0,1.0,,2.0,,4.0,,1.0,1.0,8.0,,1.0,34.0,240.0,,1.0,8.0,2.0,,,,Male
2713.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,6.0,240.0,2.0,,,,,,,F
2714.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,26.0,240.0,2.0,,,,,,,Male
2715.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
2716.0,,1.0,,25.0,2.0,24.0,39.0,1.0,60.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Male
2718.0,,1.0,,50.0,,37.0,8.0,1.0,24.0,1.0,2.0,,1.0,2.0,2.0,1.0,1.0,,,,,1.0,2.0,,,3.0,,240.0,,1.0,1.0,1.0,,,,Male
2719.0,,1.0,,54.0,,4.0,30.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,2.0,,,,1.0,16.0,12.0,,,,,,,,Male
2720.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,11.0,30.0,2.0,,,,,,,Male
2721.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,98.0,372.0,2.0,,,,,,,F
2723.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,16.0,420.0,1.0,1.0,3.0,1.0,,,,Male
2725.0,,2.0,2.0,,1.0,39.0,1.0,1.0,36.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,1.0,98.0,240.0,,,,,,,, Female
2726.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,22.0,84.0,2.0,,,,,,,Female
2729.0,,1.0,,40.0,,24.0,11.0,1.0,120.0,2.0,1.0,8.0,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,F
2730.0,,1.0,,50.0,,16.0,30.0,1.0,48.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,4.0,5.0,1.0,1.0,12.0,,1.0,39.0,120.0,,1.0,8.0,2.0,,,,Male
2732.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,32.0,96.0,2.0,,,,,,,Male
2733.0,,1.0,,30.0,1.0,42.0,7.0,1.0,24.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,1.0,3.0,36.0,,,,,,,,M
2734.0,,1.0,,60.0,,1.0,26.0,5.0,228.0,2.0,2.0,,2.0,,,,,,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,F
2735.0,,1.0,,60.0,,4.0,30.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,,,,4.0,,1.0,2.0,,,1.0,31.0,24.0,,1.0,8.0,2.0,,,,Male
2736.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
2738.0,,1.0,,12.0,2.0,40.0,39.0,3.0,10.0,1.0,1.0,1.0,2.0,,,,,,,,,1.0,2.0,,,2.0,,,,,,,,,,M
2741.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M  
2742.0,,1.0,,18.0,2.0,23.0,11.0,1.0,5.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,  Female
2743.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,F
2744.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
2746.0,,1.0,,40.0,,19.0,1.0,1.0,2.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Female
2748.0,,1.0,,40.0,,1.0,26.0,1.0,12.0,2.0,2.0,,1.0,2.0,2.0,1.0,,2.0,,,,2.0,,,,2.0,,,,,,,,,,Male
2750.0,,1.0,,20.0,2.0,28.0,11.0,1.0,3.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,1.0,13.0,12.0,,,,,,,,Female
2752.0,,1.0,,20.0,1.0,34.0,23.0,1.0,6.0,1.0,2.0,,1.0,2.0,2.0,1.0,1.0,,,,,2.0,,,,1.0,11.0,36.0,,,,,,,,Female
2753.0,,1.0,,28.0,2.0,14.0,3.0,1.0,36.0,2.0,1.0,1.0,2.0,,,,,,,,,1.0,2.0,,,1.0,8.0,36.0,,1.0,6.0,1.0,,,,Male
2754.0,,1.0,,25.0,2.0,4.0,37.0,1.0,300.0,2.0,2.0,,1.0,1.0,2.0,1.0,,,,4.0,,2.0,,,,2.0,,,,,,,,,,Male
2756.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,11.0,72.0,2.0,,,,,,,Female 
2757.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,30.0,396.0,1.0,2.0,,,,,,Male
2758.0,,1.0,,14.0,2.0,24.0,10.0,1.0,48.0,1.0,2.0,,2.0,,,,,,,,,1.0,2.0,,,1.0,35.0,504.0,,1.0,12.0,2.0,,,,M
2759.0,,1.0,,30.0,1.0,20.0,3.0,4.0,8.0,1.0,2.0,,1.0,1.0,2.0,1.0,,,,,5.0,1.0,2.0,,,1.0,8.0,120.0,,1.0,3.0,2.0,,,, F
2761.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,40.0,60.0,2.0,,,,,,,F
2762.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,16.0,48.0,2.0,,,,,,,F
2764.0,,1.0,,40.0,,27.0,11.0,1.0,0.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Female
2765.0,,1.0,,50.0,,27.0,1.0,1.0,6.0,1.0,2.0,,1.0,2.0,2.0,2.0,,,,,,2.0,,,,1.0,20.0,8.0,,,,,,,,Male
2766.0,,1.0,,56.0,,30.0,16.0,1.0,2.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Female
2768.0,,1.0,,32.0,2.0,40.0,16.0,3.0,24.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Female
2769.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,33.0,108.0,1.0,1.0,8.0,1.0,,,,Male
2770.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,,,,,,,,,Female
2771.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,31.0,120.0,1.0,1.0,8.0,2.0,,,,Male
